Time	Device Name	Type	PID	Tag	Message
07-07 20:57:52.806	Samsung SM-G996B	Verbose	1400	LocationManagerService	network provider registration 15010240/com.google.android.as/B978D030 dropped delivery - too close
07-07 20:57:52.806	Samsung SM-G996B	Verbose	1400	LocationManagerService	network provider registration 10240/com.google.android.as/94089CF4 dropped delivery - too close
07-07 20:57:52.804	Samsung SM-G996B	Debug	1400	ActivityManager	Received SERVICE intent 0x2150187 Key{startService pkg=com.google.android.gms/network_location_provider intent=act= cat=[] dat= typ=*/* pkg=com.google.android.gms cmp=com.google.android.gms/com.google.android.location.network.NetworkLocationService clip={text/vnd.android.intent hasLabel(0) {I:}} flags=0x2000000 u=0} requestCode=0 from uid 10244
07-07 20:57:52.800	Samsung SM-G996B	Debug	1400	ActivityTaskManager	SafeActivityOptions created, mOriginalCallingPid=3101, mOriginalCallingUid=10244, options=ActivityOptions(155327639), mPackageName=null, mAnimationType=-1, mStartX=0, mStartY=0, mWidth=0, mHeight=0, caller=com.android.server.am.PendingIntentRecord.sendInner:471 com.android.server.am.ActivityManagerService.sendIntentSender:6574 com.android.server.am.ActivityManagerService.sendIntentSender:6563 android.app.IActivityManager$Stub.onTransact:4856 com.android.server.am.ActivityManagerService.onTransact:3135 android.os.Binder.execTransactInternal:1316 android.os.Binder.execTransact:1280 
07-07 20:57:52.795	Samsung SM-G996B	Debug	1400	ActivityManager	Received SERVICE intent 0xc80af8f Key{startService pkg=com.google.android.gms/fused_location_provider intent=act=com.google.android.location.internal.action.FLP_LOW_POWER_LOCATION_RESULT pkg=com.google.android.gms cmp=com.google.android.gms/com.google.android.location.internal.PendingIntentCallbackService flags=0x2000000 u=0} requestCode=0 from uid 10244
07-07 20:57:52.792	Samsung SM-G996B	Debug	1400	ActivityTaskManager	SafeActivityOptions created, mOriginalCallingPid=3101, mOriginalCallingUid=10244, options=ActivityOptions(250252054), mPackageName=null, mAnimationType=-1, mStartX=0, mStartY=0, mWidth=0, mHeight=0, caller=com.android.server.am.PendingIntentRecord.sendInner:471 com.android.server.am.ActivityManagerService.sendIntentSender:6574 com.android.server.am.ActivityManagerService.sendIntentSender:6563 android.app.IActivityManager$Stub.onTransact:4856 com.android.server.am.ActivityManagerService.onTransact:3135 android.os.Binder.execTransactInternal:1316 android.os.Binder.execTransact:1280 
07-07 20:57:52.787	Samsung SM-G996B	Debug	1400	ActivityManager	Received SERVICE intent 0x9cfc497 Key{startService pkg=com.google.android.gms/fused_location_provider intent=act=com.google.android.location.internal.action.FLP_FULL_POWER_LOCATION_RESULT pkg=com.google.android.gms cmp=com.google.android.gms/com.google.android.location.internal.PendingIntentCallbackService flags=0x2000000 u=0} requestCode=0 from uid 10244
07-07 20:57:52.786	Samsung SM-G996B	Debug	1400	ActivityTaskManager	SafeActivityOptions created, mOriginalCallingPid=3101, mOriginalCallingUid=10244, options=ActivityOptions(60012593), mPackageName=null, mAnimationType=-1, mStartX=0, mStartY=0, mWidth=0, mHeight=0, caller=com.android.server.am.PendingIntentRecord.sendInner:471 com.android.server.am.ActivityManagerService.sendIntentSender:6574 com.android.server.am.ActivityManagerService.sendIntentSender:6563 android.app.IActivityManager$Stub.onTransact:4856 com.android.server.am.ActivityManagerService.onTransact:3135 android.os.Binder.execTransactInternal:1316 android.os.Binder.execTransact:1280 
07-07 20:57:52.774	Samsung SM-G996B	Debug	1400	ActivityManager	Received BROADCAST intent 0x3bb3ff5 Key{broadcastIntent pkg=com.google.android.gms/location_history intent=act=com.google.android.location.reporting.ACTION_WIFI_SCAN_RESULTS pkg=com.google.android.gms flags=0x2000000 u=0} requestCode=-1 sent=0 from uid 10244
07-07 20:57:52.773	Samsung SM-G996B	Debug	1400	ActivityTaskManager	SafeActivityOptions created, mOriginalCallingPid=3101, mOriginalCallingUid=10244, options=ActivityOptions(256458683), mPackageName=null, mAnimationType=-1, mStartX=0, mStartY=0, mWidth=0, mHeight=0, caller=com.android.server.am.PendingIntentRecord.sendInner:471 com.android.server.am.ActivityManagerService.sendIntentSender:6574 com.android.server.am.ActivityManagerService.sendIntentSender:6563 android.app.IActivityManager$Stub.onTransact:4856 com.android.server.am.ActivityManagerService.onTransact:3135 android.os.Binder.execTransactInternal:1316 android.os.Binder.execTransact:1280 
07-07 20:57:52.769	Samsung SM-G996B	Debug	677	io_stats	!@ Write_top(KB): kworker/u16:1(22507) 800 .gms.persistent(3101) 8 .sec.imsservice(2361) 8
07-07 20:57:52.769	Samsung SM-G996B	Debug	677	io_stats	!@ Read_top(KB): gpsd(1265) 3332 system_server(1400) 1932 loop30(828) 1400
07-07 20:57:52.769	Samsung SM-G996B	Debug	677	io_stats	!@   8,0 r 5441859 139006308 w 1946504 15073832 d 477690 11597416 f 0 0 iot 2468164 0 th 0 0 0 pt 0 inp 0 0 28754.995
07-07 20:57:52.765	Samsung SM-G996B	Debug	1400	ActivityManager	Received SERVICE intent 0xdc64cd3 Key{startService pkg=com.google.android.gms/current_semantic_location intent=act=com.google.android.gms.semanticlocation.ACTION_WIFI_SCAN_RESULTS cmp=com.google.android.gms/.semanticlocation.service.SemanticLocationService flags=0x2000000 u=0} requestCode=0 from uid 10244
07-07 20:57:52.762	Samsung SM-G996B	Debug	1400	ActivityTaskManager	SafeActivityOptions created, mOriginalCallingPid=3101, mOriginalCallingUid=10244, options=ActivityOptions(167867466), mPackageName=null, mAnimationType=-1, mStartX=0, mStartY=0, mWidth=0, mHeight=0, caller=com.android.server.am.PendingIntentRecord.sendInner:471 com.android.server.am.ActivityManagerService.sendIntentSender:6574 com.android.server.am.ActivityManagerService.sendIntentSender:6563 android.app.IActivityManager$Stub.onTransact:4856 com.android.server.am.ActivityManagerService.onTransact:3135 android.os.Binder.execTransactInternal:1316 android.os.Binder.execTransact:1280 
07-07 20:57:52.750	Samsung SM-G996B	Debug	1400	WifiConnectivityMonitor	mMaxScannedCountryCode : DE
07-07 20:57:52.747	Samsung SM-G996B	Debug	1400	WifiConnectivityMonitor	onScanResultUpdated
07-07 20:57:52.747	Samsung SM-G996B	Verbose	1400	SemWifiScanPool	updateScanResult, full scan:11 configKeys: 9 pool_bssid:13 pool_configKeys:11
07-07 20:57:52.747	Samsung SM-G996B	Debug	1400	SemWifiScanPool	countryCode: DE, count: 5, totalSamples: 7, rate: 71.42857%
07-07 20:57:52.746	Samsung SM-G996B	Debug	1400	SemWifiScanPool	remove old scan results, size:2
07-07 20:57:52.724	Samsung SM-G996B	Debug	1400	WifiNative	Scan result ready event
07-07 20:57:52.724	Samsung SM-G996B	Debug	1400	WifiNl80211Manager	Scan result ready event
07-07 20:57:52.655	Samsung SM-G996B	Info	25412	PolicyManager	[#CMH#] Is foreground game app: false
07-07 20:57:52.654	Samsung SM-G996B	Debug	1400	SGM:PkgDataHelper	getGamePkgData(). com.sec.android.app.launcher
07-07 20:57:52.654	Samsung SM-G996B	Debug	1400	SGM:GameManager	identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 150
07-07 20:57:52.654	Samsung SM-G996B	Info	5910	PolicyManager	[#CMH#] Is foreground game app: false
07-07 20:57:52.653	Samsung SM-G996B	Debug	1400	SGM:PkgDataHelper	getGamePkgData(). com.sec.android.app.launcher
07-07 20:57:52.653	Samsung SM-G996B	Debug	1400	SGM:GameManager	identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 0
07-07 20:57:51.503	Samsung SM-G996B	Debug	1265	gpsd	WakeLock(Release,GPSD)
07-07 20:57:51.444	Samsung SM-G996B	Error	943	Sensors	Sensor : Meta event
07-07 20:57:51.435	Samsung SM-G996B	Debug	3101	SensorManager	registerListener :: 6, LPS22HHTR Barometer, 100000, 0, 
07-07 20:57:51.435	Samsung SM-G996B	Info	943	Sensors	enable:: pressure_sensor(3)
07-07 20:57:51.432	Samsung SM-G996B	Info	943	Sensors	PressureSensor old sensor_state 67387905, new sensor_state : 1548129619165729 en : 1
07-07 20:57:51.431	Samsung SM-G996B	Info	943	Sensors	batch(3) - pressure_sensor try to batching with 100000000
07-07 20:57:51.428	Samsung SM-G996B	Info	2361	PdnController	slot[0]: requestStopNetwork: network 11, callback is null
07-07 20:57:51.428	Samsung SM-G996B	Info	2361	PdnController	handleMessage: what 107
07-07 20:57:51.428	Samsung SM-G996B	Info	2361	RegiMgr<0>	[ORANGE Romania for Internet PDN|IDLE] checkForTryRegister: isReadyToRegister = false
07-07 20:57:51.428	Samsung SM-G996B	Info	2361	RegiGvnRcs	isReadyToRegister: Default MSG app isn't used for RCS
07-07 20:57:51.425	Samsung SM-G996B	Warning	1400	AlarmManager	Alarms must either supply a PendingIntent or an AlarmReceiver
07-07 20:57:51.421	Samsung SM-G996B	Info	3101	GCoreUlr	GMS FLP location updates requested: # dxjd@7eb31077
07-07 20:57:51.421	Samsung SM-G996B	Info	2361	RegiMgr<0>	getTelephonyCallStatus:
07-07 20:57:51.421	Samsung SM-G996B	Info	2361	RegiGvnBase	checkRegiStatus: getState()=IDLE mIsUpdateRegistering=false
07-07 20:57:51.420	Samsung SM-G996B	Info	2361	RegiMgr-Utils<0>	getPriorityRegiedTask : isPriority  High? true
07-07 20:57:51.420	Samsung SM-G996B	Info	2361	ImsProfile	isRttSupportByCallApp : false ttyType : 1
07-07 20:57:51.420	Samsung SM-G996B	Info	2361	RcsUtils	isDualRcsReg: false
07-07 20:57:51.420	Samsung SM-G996B	Info	2361	RcsPolicyMgr<0>	pendingRcsRegister: mActiveDataPhoneId = 0
07-07 20:57:51.420	Samsung SM-G996B	Info	2361	RegiMgr<0>	[ORANGE Romania for Internet PDN|IDLE] checkInitialRegistrationIsReady: APM ON [false], Roamimg [false]
07-07 20:57:51.419	Samsung SM-G996B	Info	3101	GCoreUlr	DispatchingService.updateActiveState+PowerModeReceiver: Ensuring that reporting is active for [account#-1#, account#12#]
07-07 20:57:51.419	Samsung SM-G996B	Debug	3101	SensorManager	registerListener :: 1, LSM6DSO Accelerometer, 20000, 0, 
07-07 20:57:51.418	Samsung SM-G996B	Info	2361	RegiGvnBase<0>	isReadyToDualRegister : true
07-07 20:57:51.418	Samsung SM-G996B	Info	2361	RegiMgr-Utils<0>	findBestNetwork: WIFI needWifiNetwork = true
07-07 20:57:51.418	Samsung SM-G996B	Info	2361	PdnController	isWifiConnected: [type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , failover: false, available: true, roaming: false]
07-07 20:57:51.417	Samsung SM-G996B	Info	2361	PdnController	getDefaultNetworkBearer:  WIFI
07-07 20:57:51.415	Samsung SM-G996B	Info	943	Sensors	flush accelerometer_sensor
07-07 20:57:51.415	Samsung SM-G996B	Info	2361	RegiMgr	isPdnConnected: false, PdnType: 0
07-07 20:57:51.415	Samsung SM-G996B	Info	2361	PdnController	isConnected: No callback exists
07-07 20:57:51.415	Samsung SM-G996B	Info	2361	RegiMgr<0>	[ORANGE Romania for Internet PDN|IDLE] checkForTryRegister id: 546
07-07 20:57:51.414	Samsung SM-G996B	Info	2361	RegisterTask	isSuspended: mSuspended(false) mSuspendByIrat(false)
07-07 20:57:51.414	Samsung SM-G996B	Info	2361	RcsUtils	isDualRcsReg: false
07-07 20:57:51.414	Samsung SM-G996B	Info	2361	RcsPolicyMgr<0>	pendingRcsRegister: mActiveDataPhoneId = 0
07-07 20:57:51.414	Samsung SM-G996B	Error	2361	#IMSREGI	(0, ORANGE Romania for IMS PDN) NOT_TRIGGERED : reason - USER_SETTINGS_OFF
07-07 20:57:51.414	Samsung SM-G996B	Error	2361	#IMSCR	07-07 20:57:51 0x1101000B:0,FILTERED ALL:11
07-07 20:57:51.414	Samsung SM-G996B	Error	2361	PdnController<0>	requestStopNetwork: callback not found
07-07 20:57:51.413	Samsung SM-G996B	Info	943	Sensors	batch(0) - accelerometer_sensor try to batching with 20000000
07-07 20:57:51.413	Samsung SM-G996B	Info	2361	PdnController	slot[0]: stopPdnConnectivity: network 11, callback is null
07-07 20:57:51.412	Samsung SM-G996B	Info	2361	RegiMgr<0>	ORANGE Romania for IMS PDN: no ims service for current rat13
07-07 20:57:51.412	Samsung SM-G996B	Info	2361	RegiMgr<0>	getServiceForNetwork: filtered service []
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	SingleLastLocation - handleOnUpdateLastLocation 3
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	TrackingReceiverFilter - update last gps location from core, dist : 3135.0
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	TrackingReceiverFilter - sum of ar distance : 3135.0, update time : 80366960, gps loc time : 75451613
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	SingleLastLocation - last locations is gps/6.0/3141.0, network/82.5/82.5, fused/17.426/544.426
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	TrackingReceiverFilterFmm - sum of ar distance : 11896.0, update time : 80366960, gps loc time : 75265719
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	SCurrentLocationManager - handleCurrentLocationCoreDistance 527.0
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	CommonCoreManager - received Extra Data from core, len : 5
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	ARDistanceLibManager - command callback received - CURRENT_LOCATION_REQUEST_DISTANCE ERROR CODE : ERROR_NONE
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	GeofenceCoreManager - handleCommandCallback - UNKNOWN_CALLBACK 34 SUCCESS
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	GeofenceCoreManager - received Extra Data from core, len : 5
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	CommonCoreManager - received Extra Data from core, len : 33
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	ARDistanceGetARDistance - convertSensorHubTimeToElapsedTime 75452549
07-07 20:57:51.411	Samsung SM-G996B	Debug	1400	SLocation	GeofenceCoreManager - received Extra Data from core, len : 33
07-07 20:57:51.411	Samsung SM-G996B	Info	1400	SLocation	SemContextParser - packet : [2, 34, 0, 0, 0]
07-07 20:57:51.411	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  packet Length : 5packet total size : 10
07-07 20:57:51.411	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  parse start : 3
07-07 20:57:51.411	Samsung SM-G996B	Info	1400	SLocation	SemContextParser - packet : [33, 0, 0, 2, 15, 0, 0, 1, -119, 49, 53, -51, -56, 27, -36, -115, -96, 14, 24, 60, 0, 0, 0, 0, 6, 3, -41, -112, -8, 0, 0, 12, 63]
07-07 20:57:51.411	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  packet Length : 33packet total size : 38
07-07 20:57:51.410	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  parse start : 3
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SLocation	SLocationCoreSem - SemContextChanged type = 47, packet received
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SemContextManager	onSemContextChanged() : event = SLocation Core
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SLocation	SLocationCoreSem - SemContextChanged type = 47, packet received
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SemContextManager	onSemContextChanged() : event = SLocation Core
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SemContextService	Service.updateContext() : service = SLocation Core
07-07 20:57:51.410	Samsung SM-G996B	Debug	1400	SemContextService	Service.updateContext() : service = SLocation Core
07-07 20:57:51.409	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:96) - SLocationRunner parse end:10
07-07 20:57:51.409	Samsung SM-G996B	Info	2361	RegiGvnBase	by VoLTE OFF, remove all service, RAT :13
07-07 20:57:51.409	Samsung SM-G996B	Info	2361	RegiGvnBase	getVoiceTechType: CS
07-07 20:57:51.409	Samsung SM-G996B	Info	1400	CAE	display(ContextProvider.java:391) - ExtraDataArray=[1, 1, 55, 0, 5, 2, 34, 0, 0, 0]
07-07 20:57:51.409	Samsung SM-G996B	Debug	1400	CAE	display(ContextProvider.java:375) - ================= SLOCATION_RUNNER =================
07-07 20:57:51.409	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:88) - SLocationRunner parse start : 3
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:201) - 1, 1, 55, 0, 5, 2, 34, 0, 0, 0,
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SLocation	CommonCoreManager - handleCommandCallback - FUNC_TYPE : SET_LOCATION ERROR_CODE : ERROR_NONE
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:190) - buffer size = 10
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SLocation	CommonCoreManager - received Extra Data from core, len : 5
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	CAE	onGetSensorHubData(SensorHubParserProvider.java:89) - onGetSensorHubData Event [event buffer len :10], AP_WAKEUP
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SLocation	GeofenceCoreManager - handleCommandCallback - UNKNOWN_CALLBACK 2 SUCCESS
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SLocation	GeofenceCoreManager - received Extra Data from core, len : 5
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:96) - SLocationRunner parse end:38
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	SLocation	SemContextParser - packet : [2, 2, 0, 0, 0]
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  packet Length : 5packet total size : 10
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	SLocation	SemContextParser -  parse start : 3
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	display(ContextProvider.java:391) - ExtraDataArray=[1, 1, 55, 0, 33, 33, 0, 0, 2, 15, 0, 0, 1, -119, 49, 53, -51, -56, 27, -36, -115, -96, 14, 24, 60, 0, 0, 0, 0, 6, 3, -41, -112, -8, 0, 0, 12, 63]
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SLocation	SLocationCoreSem - SemContextChanged type = 47, packet received
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	SemContextManager	onSemContextChanged() : event = SLocation Core
07-07 20:57:51.408	Samsung SM-G996B	Debug	1400	CAE	display(ContextProvider.java:375) - ================= SLOCATION_RUNNER =================
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:88) - SLocationRunner parse start : 3
07-07 20:57:51.408	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:201) - 1, 1, 55, 0, 33, 33, 0, 0, 2, 15, 0, 0, 1, -119, 49, 53, -51, -56, 27, -36, -115, -96, 14, 24, 60, 0, 0, 0, 0, 6, 3, -41, -112, -8, 0, 0, 12, 63,
07-07 20:57:51.407	Samsung SM-G996B	Debug	1400	SemContextService	Service.updateContext() : service = SLocation Core
07-07 20:57:51.407	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:190) - buffer size = 38
07-07 20:57:51.407	Samsung SM-G996B	Debug	1400	CAE	onGetSensorHubData(SensorHubParserProvider.java:89) - onGetSensorHubData Event [event buffer len :38], AP_WAKEUP
07-07 20:57:51.407	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:96) - SLocationRunner parse end:10
07-07 20:57:51.407	Samsung SM-G996B	Info	1400	CAE	display(ContextProvider.java:391) - ExtraDataArray=[1, 1, 55, 0, 5, 2, 2, 0, 0, 0]
07-07 20:57:51.407	Samsung SM-G996B	Info	2361	ConfigProvider	queryStorage path content://com.samsung.rcs.autoconfigurationprovider/parameter/sharedMapAuth#simslot0
07-07 20:57:51.405	Samsung SM-G996B	Debug	1400	CAE	display(ContextProvider.java:375) - ================= SLOCATION_RUNNER =================
07-07 20:57:51.405	Samsung SM-G996B	Info	1400	CAE	parse(SLocationRunner.java:88) - SLocationRunner parse start : 3
07-07 20:57:51.404	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:201) - 1, 1, 55, 0, 5, 2, 2, 0, 0, 0,
07-07 20:57:51.404	Samsung SM-G996B	Info	1400	CAE	parse(SensorHubParserProvider.java:190) - buffer size = 10
07-07 20:57:51.404	Samsung SM-G996B	Debug	1400	CAE	onGetSensorHubData(SensorHubParserProvider.java:89) - onGetSensorHubData Event [event buffer len :10], AP_WAKEUP
